meeting_id,caption,speaker,caption_group_id
8,Yeah .,Industrial Designer,539
8,So you want {disfmarker},Project Manager,540
8,"We've got a one for fancy look-and-feel , and that's what attracts the young audience .",Industrial Designer,541
8,So,Industrial Designer,541
8,Yeah .,Marketing,542
8,Yeah .,Marketing,542
8,think that's a two or a one .,Industrial Designer,543
8,Um the only point is that we don't uh have uh uh {disfmarker} {gap} That's {gap} that's {gap} {vocalsound} That's this question .,Marketing,544
8,"Yeah , but s it {disfmarker} That's basically not not handy .",Industrial Designer,545
8,And {vocalsound} I don't thi I don't see {disfmarker},Industrial Designer,545
8,"Yeah , this .",Marketing,546
8,{vocalsound} Yeah .,Industrial Designer,547
8,So we targeted it ?,Marketing,548
8,But we didn't follow the latest trends .,Marketing,548
8,Yeah .,Industrial Designer,549
8,{vocalsound} No .,Industrial Designer,549
8,"Yeah , you could make a a front",Industrial Designer,549
8,Mm .,User Interface,550
8,I think we followed the latest trends .,User Interface,550
8,"a front that's that's like uh like a banana , {vocalsound} or something .",Industrial Designer,551
8,Tha these are the only latest uh trends I uh {vocalsound} get on my computer .,Marketing,552
8,Oh right .,User Interface,553
8,"Well uh fruit and vegetables , yeah .",User Interface,553
8,"Yeah , you get different colours .",Project Manager,554
8,You can different front uh {disfmarker},User Interface,555
8,"Uh yeah , th So we had we uh have uh a fruit uh {disfmarker}",Marketing,556
8,So {disfmarker},Project Manager,557
8,Like a a f banana kind of front .,Industrial Designer,558
8,Oh yeah .,Marketing,559
8,But spongy will never be .,Marketing,559
8,{vocalsound},Marketing,559
8,No .,Industrial Designer,560
8,So we give ourself a three or something .,Marketing,561
8,Yeah .,Industrial Designer,562
8,{gap},Marketing,563
8,Oh .,Project Manager,564
8,Okay .,Marketing,565
8,So that's eleven .,Project Manager,566
8,That's uh {disfmarker},Marketing,567
8,{vocalsound} It's {disfmarker},Project Manager,568
8,What's the average ?,Marketing,569
8,Eleven divided by six .,Industrial Designer,570
8,"Yeah , it is one point eight three .",Project Manager,571
8,A perfect score .,Marketing,572
8,"{vocalsound} No , I don't know .",Marketing,572
8,We're not too hard on ourselves .,Industrial Designer,573
8,{vocalsound},Industrial Designer,573
8,This is a a power indicator .,User Interface,574
8,So you can see how far it's charged up .,User Interface,574
8,{vocalsound},Marketing,575
8,Okay .,Industrial Designer,576
8,Okay .,Industrial Designer,576
8,"And and you need n uh a button to call it , to let it beep .",Marketing,577
8,To call .,User Interface,578
8,"Oh yeah , that's still {disfmarker} {vocalsound}",Project Manager,579
8,Um {disfmarker},User Interface,580
8,Call {disfmarker},Marketing,581
8,"Yeah , but uh we have to make a speaker then too .",Industrial Designer,582
8,If you want to make it beep .,Industrial Designer,582
8,"Yeah , maybe we have to skip that one .",Project Manager,583
8,Okay .,User Interface,584
8,"No no , I want that in .",User Interface,584
8,"That's {disfmarker} Yeah , but it {disfmarker} {vocalsound}",Marketing,585
8,{vocalsound} But we can we can do it uh underneath the logo .,Industrial Designer,586
8,"{vocalsound} No , we need that .",Marketing,587
8,That's usable .,Marketing,587
8,That's really usable .,Marketing,587
8,If you do uh {disfmarker},Industrial Designer,588
8,Okay .,Project Manager,589
8,"Yeah , th the speaker is very small as well , right ?",User Interface,590
8,"Yeah , okay .",Industrial Designer,591
8,It's {vocalsound} uh {disfmarker},Marketing,592
8,So I just got a financial um {disfmarker},Project Manager,593
8,Yes uh .,User Interface,594
8,{gap} You s {vocalsound} saved it or {disfmarker},Project Manager,595
8,Yeah .,Marketing,596
8,I did save it .,Marketing,596
8,No .,Project Manager,597
8,"Okay , let's have a look at this one here , the production cost of it .",Project Manager,597
8,"If I forgot anything , just say it to me .",Project Manager,597
8,It just is a battery .,Project Manager,597
8,"Yeah , there are some that they didn't mention , because recharge is not on the list .",Project Manager,597
8,But okay .,Project Manager,597
8,"So I think we are pretty much in the right direction , because it's twelve point three Euros .",Project Manager,597
8,{vocalsound},Project Manager,597
8,Mm {vocalsound} okay .,Industrial Designer,598
8,{vocalsound} That's fine .,Marketing,599
8,But uh is uh uh {disfmarker},Industrial Designer,600
8,So this is a regular chip incl and and a sample speaker .,Project Manager,601
8,Okay .,Industrial Designer,602
8,So that's both .,Project Manager,603
8,"Come on , it's perfect .",Marketing,604
8,Uh twelve point three point three .,Marketing,604
8,"Yeah , and single curved curved .",Project Manager,605
8,But but is it inc Does it include a a homestation or {disfmarker},Industrial Designer,606
8,"No , that's not on the list .",Project Manager,607
8,But that shouldn't be {gap} .,Project Manager,607
8,Can we make that for uh h twenty cents ?,Industrial Designer,608
8,{vocalsound},Industrial Designer,608
8,"Yeah , we can uh {disfmarker} {vocalsound}",User Interface,609
8,{vocalsound},Marketing,610
8,Probably .,Project Manager,611
8,"I just {disfmarker} The b the button supplements , I didn't I d I was wondering if this special colour maybe was {disfmarker} I'm not sure .",Project Manager,611
8,"Um {vocalsound} different fronts , but standard front won't be , yeah .",User Interface,612
8,See it's {disfmarker} I think it's okay like this .,Project Manager,613
8,"Special form , yeah .",Marketing,614
8,{vocalsound},Marketing,614
8,It's hard to say .,Project Manager,615
8,"But maybe we have to um {disfmarker} Yeah , {gap} okay .",Project Manager,615
8,"Special colour , you can skip this one , because it's all quite normal .",Project Manager,615
8,Yeah .,User Interface,616
8,"We get different ones , that's all .",Project Manager,617
8,So you can put a recharger in it as well .,Project Manager,617
8,{vocalsound},Industrial Designer,618
8,"{vocalsound} But this is expensive , the sample speaker .",Project Manager,619
8,Yeah .,Industrial Designer,620
8,This ?,User Interface,621
8,Yeah .,Project Manager,622
8,"Yeah , it's four .",Industrial Designer,623
8,Four .,Marketing,624
8,It's four Euros .,Marketing,624
8,"Oh , them .",User Interface,625
8,Is that uh included ?,User Interface,625
8,In the twelve Euro or,User Interface,625
8,Yeah .,Marketing,626
8,"Yeah , that's included .",Project Manager,627
8,{vocalsound} So we are {disfmarker},Marketing,628
8,"Okay , then we then we need to use it .",User Interface,629
8,"It's kind of weird that we {vocalsound} we get this information now , afterwards .",Industrial Designer,630
8,Because {disfmarker},Industrial Designer,630
8,"Yeah , no .",Project Manager,631
8,Yeah .,User Interface,632
8,{vocalsound},Industrial Designer,633
8,{vocalsound},Marketing,634
8,"{vocalsound} Okay , so this is uh pretty much it this {gap} .",Project Manager,635
8,"Damn , solar cells are uh expensive .",User Interface,636
8,"So {gap} I just want you {disfmarker} Yeah , we just made it .",Project Manager,637
8,So we can do the project evalu evaluation now for uh for everything together .,Project Manager,637
8,Okay .,Marketing,638
8,Okay .,Project Manager,639
8,We can do some discussion about this .,Project Manager,639
8,Was there room for creativity ?,Project Manager,639
8,Sure .,Industrial Designer,640
8,Yes .,Marketing,641
8,Okay .,User Interface,642
8,"{vocalsound} Paul , was there room for crea creativity ?",Project Manager,643
8,{vocalsound} Beautiful .,Industrial Designer,644
8,{vocalsound},Marketing,645
8,"Mm uh i Yeah , I think so .",User Interface,646
8,I think uh everyone uh {gap} already .,User Interface,646
8,So {disfmarker},User Interface,646
8,Yeah m If we got a high mark for um uh innovativeness or innovativity,Industrial Designer,647
8,Yeah .,Project Manager,648
8,Or a different style .,Marketing,649
8,then there {vocalsound} we probably have been creative .,Industrial Designer,650
8,I think we uh discussed a lot of things about it .,User Interface,651
8,So {disfmarker},User Interface,651
8,Yeah .,Industrial Designer,652
8,Yeah .,Marketing,653
8,We could make a lot of different uh remote controls .,Marketing,653
8,Yeah .,Project Manager,654
8,{vocalsound},Project Manager,654
8,So it's creativity .,Marketing,655
8,Huh .,Industrial Designer,656
8,"Okay , so the leadership {disfmarker} Was there a leadership and {disfmarker}",Project Manager,657
8,Of course there was .,User Interface,658
8,Okay .,Project Manager,659
8,{vocalsound},Industrial Designer,660
8,What do you have to say about that ?,Project Manager,661
8,"No , I think {disfmarker}",Industrial Designer,662
8,Who was the leader ?,Marketing,663
8,{vocalsound},Marketing,663
8,I dunno .,Project Manager,664
8,Yeah .,Industrial Designer,665
8,"{vocalsound} Just normal discussion , I think .",Industrial Designer,665
8,Not,Industrial Designer,665
8,Yeah .,User Interface,666
8,{gap},User Interface,666
8,one leader or something .,Industrial Designer,667
8,"One leader to check the time , etcetera .",User Interface,668
8,{vocalsound},Project Manager,669
8,Yeah .,Industrial Designer,670
8,And make notes .,Industrial Designer,670
8,{vocalsound},Industrial Designer,670
8,"Yeah , I know .",Project Manager,671
8,So more like a secretary .,User Interface,672
8,"{vocalsound} Okay , next one .",Project Manager,673
8,Yeah .,Industrial Designer,674
8,Uh team work um {disfmarker} The the third meeting I think that one was pretty hard .,Project Manager,675
8,We were not all {disfmarker} We were not um agree with every not agree with {gap} .,Project Manager,675
8,Yeah yeah .,Marketing,676
8,We were not finished .,Marketing,676
8,"Yeah , w we had so much information , that we get through email and just {disfmarker}",Industrial Designer,677
8,We're not finished .,Project Manager,678
8,Uh .,Marketing,679
8,Uh I think we {vocalsound} we got wrong information at the wrong time .,User Interface,680
8,I think that was the m biggest problem .,User Interface,680
8,Yeah .,Industrial Designer,681
8,Yeah .,Project Manager,682
8,Like uh the prices .,User Interface,683
8,"If we knew that before , we could have uh had discussion really uh s really quicker .",User Interface,683
8,"Yeah , th that's weird .",Industrial Designer,684
8,"Yeah , because the prices uh could be twenty Euros or something now .",Marketing,685
8,"Yeah , and if you had uh fifteen Euros , then we would {gap} it .",User Interface,686
8,And then {disfmarker} {vocalsound},Marketing,687
8,We had to {disfmarker},User Interface,688
8,Hmm hmm yeah .,Industrial Designer,689
8,{vocalsound} Yeah .,Marketing,690
8,"Yeah , finance .",Project Manager,691
8,So we're bacal basically just lucky to uh get the price right .,Industrial Designer,692
8,Yeah .,User Interface,693
8,But the teamwork was okay .,Project Manager,694
8,"Yeah , uh everybody could speak their uh opinion .",Marketing,695
8,And uh {disfmarker},Marketing,695
8,I think uh everyone listen to each other .,User Interface,696
8,Yeah .,Industrial Designer,697
8,Like marketing said things and then we had to i include them in the design .,User Interface,698
8,Yeah .,Project Manager,699
8,'Kay .,Project Manager,699
8,"Yeah , what I have to say about uh means .",Project Manager,699
8,The smart board is okay .,Project Manager,699
8,Digital pen is horrible .,Project Manager,699
8,I dunno if you use it .,Project Manager,699
8,"But if you want to download it to your computer , it's doesn't work .",Project Manager,699
8,It was {disfmarker},User Interface,700
8,Yeah .,Marketing,701
8,Just doesn't work .,User Interface,702
8,No .,Project Manager,703
8,"Well uh smart board would be very uh nice to work with , if it worked really well .",User Interface,704
8,Digital pen or {disfmarker},Marketing,705
8,{gap} Yeah .,Industrial Designer,706
8,Just not work too slow .,User Interface,707
8,"Yeah , i if if it would be faster , it would be great .",Industrial Designer,708
8,"Yeah , the drawings are are hard to make , I think .",Marketing,709
8,"Yeah , more accurate .",User Interface,710
8,"Yeah , it's i It should be more accurate .",User Interface,710
8,Yeah .,Industrial Designer,711
8,Precise .,Marketing,712
8,"And uh I think it would be great if you could edit it from , just with a mouse , from where you're sitting .",User Interface,713
8,Yeah .,Project Manager,714
8,Not just pointing out on it .,User Interface,715
8,It's the same for the presenta for the presentations .,Project Manager,716
8,You can do it from here .,Project Manager,716
8,That's much easier than standing there .,Project Manager,716
8,Yeah .,User Interface,717
8,And so you've {disfmarker},Project Manager,718
8,"Yeah , and p just point with a mouse .",Industrial Designer,719
8,No use to draw on the board itself .,User Interface,720
8,It's just slows down .,User Interface,720
8,Yeah .,Project Manager,721
8,Yeah .,Industrial Designer,722
8,{gap},Marketing,723
8,Just old fashioned kinda blackboard style .,Industrial Designer,724
8,Yeah .,User Interface,725
8,"Yeah ,",Project Manager,726
8,But you might as well do it in normal computer style .,Industrial Designer,727
8,like {gap} .,Project Manager,728
8,"Yeah , even harder to draw like this than black board style .",User Interface,729
8,Yeah .,Industrial Designer,730
8,Yeah .,Industrial Designer,730
8,And it's far too slow this way .,Industrial Designer,730
8,Yeah .,User Interface,731
8,Okay .,Project Manager,732
8,"You cou You could draw on it , but not as main function .",User Interface,733
8,No .,Industrial Designer,734
8,"{gap} I think {disfmarker} Yeah , okay .",Project Manager,735
8,Digital pen .,Marketing,736
8,So we made it in time .,Project Manager,737
8,{vocalsound} And we made a remote control .,Project Manager,737
8,{vocalsound},Industrial Designer,738
8,{vocalsound} {vocalsound},Marketing,739
8,{vocalsound} We did it .,User Interface,740
8,{vocalsound},Project Manager,741
8,{vocalsound},Industrial Designer,742
8,"In the budget , yeah .",Project Manager,743
8,New ideas found .,User Interface,744
8,New ideas .,Marketing,745
8,Oh {disfmarker},User Interface,746
8,What's that ?,Industrial Designer,747
8,For for for {disfmarker},Marketing,748
8,I don't know what it mean .,Project Manager,749
8,Just {disfmarker},Project Manager,749
8,I just think if we uh {disfmarker},User Interface,750
8,"{vocalsound} To gather , or to uh work together , uh or new ideas for {disfmarker}",Marketing,751
8,For remote control probably .,Project Manager,752
8,I dunno .,User Interface,753
8,"No , for the project .",Project Manager,754
8,{vocalsound},Project Manager,754
8,{vocalsound},Marketing,755
8,"For remote control , a favourite for your text .",User Interface,756
8,{vocalsound},Marketing,757
8,Hmm .,Industrial Designer,758
8,"No , for the prototype .",Marketing,759
8,New ideas .,Marketing,759
8,"Yeah , but still , you couldn't make a fancy a f you couldn't make a a prototype out of this .",Industrial Designer,760
8,Because we don't have any sizes and {disfmarker},Industrial Designer,760
8,Yeah .,Project Manager,761
8,But it's for the next team .,Project Manager,761
8,We don't have to do that .,Project Manager,761
8,"Yeah , but it {disfmarker} You can't possibly do that in such a short time , I think .",Industrial Designer,762
8,That's for {gap} .,User Interface,763
8,"Yeah , this this is just the idea phase , the {disfmarker}",User Interface,763
8,"Yeah , just brainstorming basically .",Industrial Designer,764
8,Yeah .,User Interface,765
8,Details uh {disfmarker},User Interface,765
8,{vocalsound},Industrial Designer,766
8,{vocalsound} {vocalsound} {vocalsound},Marketing,767
8,{vocalsound},User Interface,768
8,So are we finished ?,Industrial Designer,769
8,Hmm .,Marketing,770
8,"Yes , I think just {disfmarker} I just write a final report .",Project Manager,771
8,Quite early .,User Interface,772
8,Okay .,Industrial Designer,773
8,Yeah .,Industrial Designer,773
8,"No , we have only four minutes left .",Project Manager,774
8,Uh it's okay .,Project Manager,774
8,Oh okay .,Industrial Designer,775
8,"Oh , what do we have to do now .",User Interface,776
8,Do we uh {disfmarker} I thought we were done at four o'clock ?,User Interface,776
8,It's now quarter past three .,Industrial Designer,777
8,So {disfmarker},Industrial Designer,777
8,Yep .,User Interface,778
8,{gap} I should take some pictures uh .,Marketing,779
8,Okay .,Project Manager,780
8,"Mm we can do it afterwards , so {disfmarker}",User Interface,781
8,Yes .,Marketing,782
8,{vocalsound},Marketing,782
8,{vocalsound},User Interface,783
8,Let's play minesweeper .,Marketing,784
8,{vocalsound} Yeah .,User Interface,785
8,{vocalsound},Industrial Designer,786
8,I found it as well .,User Interface,787
8,{vocalsound} Ti-din ti-din .,Marketing,788
8,{vocalsound} {vocalsound} One two three four five six seven cameras .,User Interface,789
8,Mm not bad .,User Interface,789
8,{vocalsound} {vocalsound} {vocalsound},Industrial Designer,790
8,{vocalsound},Marketing,791
8,So that was it .,User Interface,792
8,Yeah .,Industrial Designer,793
8,Now we can look at this .,Industrial Designer,793
8,This is {disfmarker},User Interface,794
8,"{vocalsound} We're probably not supposed to look at this , but {disfmarker}",Industrial Designer,795
8,{vocalsound} The old versions .,User Interface,796
8,"Yeah , from the previous group .",Industrial Designer,797
8,{vocalsound},Industrial Designer,797
8,They went for uh for a universal device .,User Interface,798
8,{vocalsound},Marketing,799
8,"The touchscreen , yeah .",Industrial Designer,800
8,"Yeah , but also a different device {gap} .",User Interface,801
8,Yeah .,Industrial Designer,802
8,Then an L_C_D_ uh would be handy .,User Interface,803
8,Hmm .,Industrial Designer,804
8,"Here are the basic functions in here , the selecting dev devices .",Industrial Designer,804
8,"Yeah , and touch screens for all our stuff , yeah .",User Interface,805
8,Hmm .,Industrial Designer,806
8,I do agree with that .,User Interface,807
8,"Yeah , tu-dum .",User Interface,807
8,English is not so hard by the way .,User Interface,807
8,No .,Industrial Designer,808
8,I'm breaking a world record here .,Marketing,809
8,"Well , leader ?",User Interface,810
8,Project Manager ?,User Interface,810
8,Oh shit .,Marketing,811
8,"{vocalsound} We've got a problem , Paul .",Marketing,811
8,You do ?,User Interface,812
8,"Yeah , you have to make a choice .",User Interface,812
8,Yes .,Marketing,813
8,No it's your choice .,Marketing,813
8,"Wow , that's pretty quick .",User Interface,814
8,Tu-dum .,Marketing,815
8,{vocalsound},Marketing,815
8,Uh uh um {disfmarker},User Interface,816
8,Just pick one .,Marketing,817
8,You have to decide .,User Interface,818
8,It's the lower one .,User Interface,818
8,What's this ?,Marketing,819
8,A bomb or not a bo,Marketing,819
8,"No no , the upper one is the bomb .",User Interface,820
8,This the bomb ?,Marketing,821
8,Yes .,User Interface,822
8,{vocalsound},User Interface,822
8,Wrong .,Marketing,823
8,Shit .,Marketing,823
8,I knew it .,User Interface,824
8,{vocalsound} I knew it .,Marketing,825
8,{vocalsound} Four in a row .,Marketing,825
8,No .,User Interface,826
8,{vocalsound} That's too much work .,User Interface,826
8,Uh .,Marketing,827
8,{vocalsound},Marketing,827
8,Come on .,User Interface,828
8,Is that previous work ?,Marketing,829
8,"Yeah , this one .",Industrial Designer,830
8,I challenge you .,User Interface,831
8,{vocalsound},Industrial Designer,832
8,"{vocalsound} Oh , that's so stupid .",Marketing,833
8,"No , that doesn't work .",Marketing,833
8,"No , you gotta use the magic pen .",User Interface,834
8,Hmm .,User Interface,834
8,What if I put one there ?,User Interface,834
8,That's stupid .,Marketing,835
8,We'll see .,User Interface,836
8,Okay .,Marketing,837
8,I don't agree .,User Interface,838
8,Mm .,Marketing,839
8,{vocalsound} Sorry .,Marketing,839
8,"Yeah , you had two choices .",User Interface,840
8,That's gonna be draw .,User Interface,840
8,Or not .,User Interface,840
8,Hmm .,Industrial Designer,841
8,Too bad .,Marketing,842
8,I'll put it here .,User Interface,843
8,You are going to put it there .,User Interface,843
8,"Yeah , then I put it there .",Marketing,844
8,{vocalsound} No one wins .,Marketing,844
8,"It's a difficult choice , either here or there .",User Interface,845
8,This is a very interesting design .,Industrial Designer,846
8,{gap},Project Manager,847
8,{vocalsound} Ugly .,User Interface,848
8,It's just the same as normal .,Marketing,849
8,Oh {gap} a pen .,User Interface,850
8,"Well it has a L_C_D_ , I think .",Industrial Designer,851
8,"Yeah , but {disfmarker}",User Interface,852
8,Okay .,Marketing,853
8,Then do it correctly .,User Interface,854
8,{vocalsound} Stupid design .,Marketing,855
8,Stupid .,Marketing,855
8,{vocalsound},Marketing,855
8,{vocalsound} {gap} And what else do we have ?,Industrial Designer,856
8,"Stupid , the L_C_D_ screen .",User Interface,857
8,"'Kay wait , I'm going to draw something and you must y {vocalsound}",Marketing,858
8,{vocalsound},Industrial Designer,859
8,What ?,User Interface,860
8,"Okay , I'm going to guess what you're drawing .",User Interface,860
8,"Okay , blank .",Marketing,861
8,"No no , the new one .",User Interface,862
8,Oh .,Marketing,863
8,{gap},Marketing,863
8,Uh they just don't save it .,User Interface,864
8,Um {disfmarker} I know uh .,Marketing,865
8,A house ?,User Interface,866
8,"Yeah , you have to use the pen s stupid .",User Interface,866
8,"You have to save everything , you know that , huh ?",Project Manager,867
8,"No , not everything .",User Interface,868
8,"{vocalsound} Yeah , everything .",Industrial Designer,869
8,Oh .,Marketing,870
8,"Pen , select select pen .",User Interface,871
8,Pen .,Marketing,872
8,It wants to know what we do in our spare time .,Industrial Designer,873
8,Okay .,User Interface,874
8,It's a house .,User Interface,874
8,A plant ?,User Interface,874
8,"No , it's {vocalsound} Only you can know it .",Marketing,875
8,"{vocalsound} Oh yeah , I can know it .",User Interface,876
8,It's a {disfmarker},User Interface,876
8,It's uh very hard to draw .,Marketing,877
8,"{vocalsound} Okay , that makes it easier .",User Interface,878
8,I think I know .,User Interface,878
8,"No , wrong .",User Interface,878
8,Mm .,Marketing,879
8,"I think I know what you're trying to draw , but it's wrong already .",User Interface,880
8,It's {vocalsound} very {disfmarker},Marketing,881
8,"Yeah , you missed the right side .",User Interface,882
8,Fuck .,Marketing,883
8,F,Marketing,883
8,"{vocalsound} No , you're wrong , you're wrong",User Interface,884
8,"{vocalsound} A little bit maybe , but {disfmarker}",Marketing,885
8,{vocalsound} {vocalsound} See where you're wrong now ?,User Interface,886
8,The entrance .,User Interface,886
8,{vocalsound} Yeah .,Marketing,887
8,Warning .,Industrial Designer,888
8,Finish meeting now .,Industrial Designer,888
8,Alright .,User Interface,889
8,"Okay , the entrance is uh more to the left .",Marketing,890
8,Warning .,Industrial Designer,891
8,Warning .,Industrial Designer,891
8,You're correct .,User Interface,892
8,Okay .,Marketing,893
8,But but but I think this part {disfmarker},Marketing,893
8,"{vocalsound} Yeah , but {disfmarker} {vocalsound} I think {disfmarker}",User Interface,894
8,{vocalsound},Marketing,895
8,Oh no you {vocalsound} made another mistake .,User Interface,896
8,{vocalsound} Oh .,Marketing,897
8,"Yeah , there are a lot of mistakes , because the walls are thick like this .",Marketing,897
8,"No I w Okay , I'm not that whiny .",User Interface,898
8,"But uh there was a big hole here as well , and there as well .",User Interface,898
8,"Oh , that's true .",Marketing,899
8,Uh here .,Marketing,899
8,"Yeah , they're walking behind the walls .",Marketing,899
8,That's a kinda big mistake .,User Interface,900
8,"{vocalsound} Warning , finish meeting now .",User Interface,900
8,"Guys , I think we have to finish the meeting .",User Interface,900
8,Okay .,Industrial Designer,901
8,'Kay this is a hard one .,Marketing,902
8,Uh ?,User Interface,903
8,Boom-boa-ring-bing .,Industrial Designer,904
8,What does it say ?,User Interface,905
8,Fill in the questionnaire .,Industrial Designer,906
8,What now ?,Industrial Designer,906
8,Come on .,User Interface,907
8,{vocalsound},User Interface,907
8,"Okay , yeah .",Project Manager,908
8,Yep .,User Interface,909
8,Okay .,Industrial Designer,910
8,Okay .,Marketing,911
8,No more chit-chat .,Industrial Designer,912
8,Oh you gotta finish,User Interface,913
8,Che-che-che-che .,Marketing,914
8,over there ?,User Interface,915
8,In your own room ?,User Interface,915
8,Yeah .,Industrial Designer,916
8,{vocalsound} I'm gonna be so lonely .,User Interface,917
8,Tu-dumm .,Marketing,918
8,Uh .,Marketing,918
8,Mm I'll clean that up later .,User Interface,919
8,{vocalsound},User Interface,919
8,This is {disfmarker} That's my new interface .,Marketing,920
8,What's that ?,User Interface,921
8,That's a uh edited smiley .,Marketing,922
8,{vocalsound} {vocalsound} Tom-ti-dom .,Marketing,922
8,Uh .,Marketing,922
8,Okay .,Industrial Designer,923
9,Hmm hmm hmm .,User Interface,1
9,{vocalsound} Are we {disfmarker} we're not allowed to dim the lights so people can see that a bit better ?,Project Manager,2
9,Yeah .,User Interface,3
9,"Okay , that's fine .",Project Manager,4
9,Am I supposed to be standing up there ?,Project Manager,4
9,Okay .,Project Manager,4
9,So we've got both of these clipped on ?,Marketing,5
9,She gonna answer me or not ?,Marketing,5
9,"Yeah , I've got {disfmarker} {vocalsound}",Project Manager,6
9,"Right , both of them , okay .",Marketing,7
9,Yes .,Project Manager,8
9,God .,Marketing,9
9,{vocalsound},Project Manager,10
9,"Jesus , it's gonna fall off {gap} .",Marketing,11
9,Okay .,User Interface,12
9,"Yep , yep .",User Interface,12
9,{vocalsound} Okay .,User Interface,12
9,Tu tu tu tu,User Interface,12
9,Okay .,Project Manager,13
9,{vocalsound} Hello everybody .,Project Manager,13
9,"Hi , good morning .",User Interface,14
9,"Um I'm Sarah , the Project Manager and this is our first meeting , surprisingly enough .",Project Manager,15
9,"Okay , this is our agenda , um {vocalsound} we will do some stuff , get to know each other a bit better to feel more comfortable with each other .",Project Manager,15
9,"Um then we'll go do tool training , talk about the project plan , discuss our own ideas and everything um and we've got twenty five minutes to do that , as far as I can understand .",Project Manager,15
9,"Now , we're developing a remote control which you probably already know .",Project Manager,15
9,"Um , we want it to be original , something that's uh {disfmarker} people haven't thought of , that's not out in the shops , um , trendy , appealing to a wide market , but you know , not a hunk of metal , and user-friendly , grannies to kids , maybe even pooches should be able to use it .",Project Manager,15
9,"Okay , um , first is the functional design , um this is where we all go off and do our individual work , um what needs need to be fulfilled by the product , um what effects the product has to have and how it's actually going to do that .",Project Manager,15
9,"Um , conceptual design , what we're thinking , how it's gonna go and then the detailed design , how we're actually gonna put it into practice and make it work .",Project Manager,15
9,'Kay .,User Interface,16
9,"Okay , right .",Project Manager,17
9,"We're gonna practice with the pens and draw our favourite animal on the white board , I'll go first , and um sum up the characteristics of that animal .",Project Manager,17
9,{vocalsound},User Interface,18
9,{vocalsound},Marketing,19
9,So {disfmarker},Project Manager,20
9,Oops .,User Interface,21
9,"Okay , I'll leave space for everyone else .",Project Manager,22
9,Um {disfmarker} What's missing ?,Project Manager,22
9,We're running out of blue .,Project Manager,22
9,Okay .,Project Manager,22
9,"I'm not gonna ask you to guess , I'm going to tell you that's supposed to be a tiger .",Project Manager,22
9,Mm .,User Interface,23
9,"And I see them as majestic , and independent , and proud .",Project Manager,24
9,Oh sorry .,User Interface,25
9,Mm-hmm .,User Interface,25
9,"Now , who would like to go next ?",Project Manager,26
9,"Yeah , me .",User Interface,27
9,'Kay .,Project Manager,28
9,{vocalsound},Marketing,29
9,{gap} Cat .,User Interface,30
9,Where did this come from ?,User Interface,30
9,Is that your lapel then ?,Project Manager,31
9,"Uh , yep .",User Interface,32
9,There you go .,Project Manager,33
9,Thank you .,User Interface,34
9,"Uh , maybe you can guess what I'm trying to make ?",User Interface,34
9,A kind of dog ?,Marketing,35
9,{vocalsound},Project Manager,36
9,Yep .,User Interface,37
9,"It's actually sitting , so {vocalsound}",User Interface,37
9,{vocalsound} It's sitting down .,Industrial Designer,38
9,Sorry ?,Marketing,39
9,"it's sitting , it's not standing .",User Interface,40
9,Uh .,Marketing,41
9,"Okay , I see it as one thing it's very supportive .",User Interface,42
9,"It's your best friend and your {disfmarker} you can talk to a dog , it can be your best friend , it doesn't discriminate between you , based on what you are .",User Interface,42
9,Second it's loyal and third thing it's got intuition .,User Interface,42
9,{gap} dogs can som sometimes can make out between a thief and a person,User Interface,42
9,Mm-hmm .,Marketing,43
9,so basically these are the three unique features I think belong to a dog .,User Interface,44
9,"Okay , thank you .",Project Manager,45
9,Thank you .,User Interface,46
9,Yeah I'll have a go .,Industrial Designer,47
9,Okay .,User Interface,48
9,Sorry .,User Interface,48
9,Thanks .,Industrial Designer,49
9,"Please , please leave me a space at the bottom , I'm little ,",Marketing,50
9,{vocalsound},Project Manager,51
9,"Alright , okay .",Industrial Designer,52
9,"you can get to the top , with standing on a chair .",Marketing,53
9,"Well since you guys have chosen the ones I wanted to do , I'll have to have to go for something a bit random .",Industrial Designer,54
9,{vocalsound} Does it look like a dog actually ?,User Interface,55
9,{vocalsound} Okay .,Project Manager,56
9,"And also , my drawing skill isn't that great so , yeah .",Industrial Designer,57
9,"Well , as you can see , the quality of the work today is um {disfmarker}",Project Manager,58
9,{vocalsound},Marketing,59
9,Mm .,User Interface,60
9,I think it's outstandingly good .,Marketing,61
9,{vocalsound},Marketing,61
9,{gap} {vocalsound},Project Manager,62
9,"Okay , now I'm gonna have to change what is was originally gonna be",Industrial Designer,63
9,{vocalsound},Project Manager,64
9,"because that looks like a beak now , so .",Industrial Designer,65
9,"{vocalsound} Yeah , it can be a crocodile , it can be a crocodile .",Industrial Designer,65
9,Crocodile ?,Marketing,66
9,Gonna be a bird .,Project Manager,67
9,Is it gonna be {disfmarker},Project Manager,67
9,{vocalsound},Marketing,68
9,{vocalsound},User Interface,69
9,{vocalsound} Well it was it was an {disfmarker} at first {disfmarker},Industrial Designer,70
9,{vocalsound} it's gonna be a bird .,Project Manager,71
9,firstly it was an attempt at a T_ Rex and then it sort of changed into a pelican,Industrial Designer,72
9,O,Marketing,73
9,but it can be a crocodile now actually {vocalsound} .,Industrial Designer,74
9,{vocalsound},Project Manager,75
9,{vocalsound},Marketing,76
